filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,code_9_digits,file_number
1.wav,-304.17108,92.432014,-48.57598,132.40042,-9.922717,-19.864994,-2.46572,-10.648809,15.4016905,-42.341072,2.8790143,17.31234,-20.309177,9.2998,-3.5967584,-7.7357683,2.7380505,-8.4292965,4.265214,5.4990625,0.0,0.183837890625,810103241,810103241
10.wav,-257.08896,112.97307,-46.326954,119.20804,-15.496907,-1.9803798,-23.42212,-4.87413,9.138072,-39.607555,-5.021942,-15.5413685,13.032461,3.9429364,-24.920065,8.7775135,-1.3369026,-16.042675,-0.24714178,5.403061,0.0,0.19866943359375,810103241,810103241
11.wav,-220.23279,174.69417,-67.55742,73.5357,-9.045662,-20.482967,-7.502213,-5.4806542,17.02188,-13.936864,-1.6600299,-13.877731,1.3339802,11.662996,-24.218811,-2.2336512,-5.2516885,-9.038214,7.6999426,-7.6707306,167.99769050288674,0.0841064453125,810103241,810103241
12.wav,-190.12892,152.3092,-35.674335,55.1696,13.140152,4.2018385,13.005874,-5.8226166,17.039995,-0.5770321,0.32177192,8.476366,-3.333183,3.5422497,-6.540904,-4.512202,2.1176345,-4.8445888,-0.33382338,-4.7760534,159.24734948625698,0.049072265625,810103241,810103241
13.wav,-214.60123,174.04144,-15.971048,37.494072,-33.21881,-7.309657,13.465906,-9.799829,9.577832,-19.619095,-11.579577,7.902728,-4.723472,-5.7271805,-12.303426,-8.26427,-5.409,-5.957545,-6.174156,-3.707959,210.57875252137345,0.06646728515625,810103241,810103241
14.wav,-208.23659,167.56958,-37.85996,60.029778,-13.19791,-5.974141,-4.0615106,-6.9834933,8.730883,-18.979752,11.790377,-9.022842,-5.5427485,11.72455,-24.055601,4.6693077,-2.5088623,-17.117071,8.243978,-4.1941495,184.93394697597788,0.065093994140625,810103241,810103241
15.wav,-210.62677,170.10925,-82.663025,57.24662,-24.075062,0.98147964,10.045257,-32.39741,32.760544,2.1066003,-9.493159,6.418046,-15.00363,5.6196275,-0.484519,-14.4309435,-8.269862,-10.310328,-0.1343801,1.5330758,150.2672972808326,0.1002197265625,810103241,810103241
16.wav,-205.47334,102.38205,-77.73932,112.473495,-29.293991,21.34874,18.08661,-10.412537,30.702328,-12.435735,6.2635174,8.172647,-4.8386765,4.2884445,5.600976,0.31771982,2.839986,7.177702,-3.9552789,4.8145094,0.0,0.2171630859375,810103241,810103241
17.wav,-215.68901,126.030594,-7.569841,119.46395,-22.76958,0.5807531,-5.3465743,1.8857267,7.3777785,-40.055603,11.179768,-11.74374,-9.130306,10.5723505,-19.327824,6.2428102,0.012043834,-9.394532,6.579275,-11.091219,182.89819698875044,0.103179931640625,810103241,810103241
18.wav,-211.84079,170.48233,-31.095413,60.146378,-35.09373,4.435053,-4.2774534,-3.7953682,10.673479,-31.443163,9.769498,-16.995079,-15.662427,8.209258,-22.07172,2.2123559,-0.5201061,-16.026325,-0.6628958,-5.1033373,174.57470671399784,0.128814697265625,810103241,810103241
19.wav,-182.77039,184.35324,-54.402176,57.759476,-5.9308147,-13.422218,-5.951915,-7.5819545,12.246542,-20.290747,14.3982525,-1.080988,-13.747156,19.445482,-22.963203,-4.3019714,6.8756337,-20.243446,10.632801,1.2457254,146.9071685853121,0.075347900390625,810103241,810103241
2.wav,-189.86261,154.87057,-73.22011,90.76369,-7.295969,-45.163506,-6.0697365,6.198312,14.104698,-27.61223,8.185644,22.312332,-4.9008174,3.2458177,-8.620228,-7.7410355,-11.457557,-27.583096,1.7652705,13.917749,148.21478343742982,0.151397705078125,810103241,810103241
20.wav,-266.9887,97.005005,3.791704,112.54564,-13.164434,-8.615252,11.0289,-18.0186,5.9616156,-25.354794,-1.494537,14.065896,-12.862929,1.2282792,-6.508246,-19.383444,-10.519613,-3.599493,-7.682368,-4.9049397,194.41326497512185,0.0836181640625,810103241,810103241
3.wav,-215.95636,125.27285,-47.174175,132.11015,-18.566149,-15.234324,4.9805083,-28.527939,18.343298,-24.816265,-1.8257661,17.576105,-18.559881,6.365739,-1.8819824,-10.399559,-0.81720704,-11.164285,-0.24167275,0.18255728,159.62567495535163,0.14898681640625,810103241,810103241
4.wav,-228.46179,154.56784,-33.81646,101.71525,-13.101545,-11.211579,-0.8352134,-25.746672,17.445345,-28.0371,3.1010568,16.778679,-20.020222,8.240389,-16.053303,-12.8368,1.3638625,-17.551823,2.5097575,-4.0542,156.31883159034942,0.071563720703125,810103241,810103241
5.wav,-217.22285,118.695984,-71.01048,108.303696,-19.89728,-6.080662,6.8663397,-35.289196,14.059392,-15.615647,-9.010313,11.718264,-10.465088,3.1124275,1.7570615,-14.876797,-8.070529,-10.560535,-13.55438,3.8826866,183.1545095913669,0.182525634765625,810103241,810103241
6.wav,-214.99986,131.3015,-34.029854,72.963326,-19.338978,1.8424519,4.4656897,-7.530902,33.0487,-11.448412,2.653357,5.8635826,-19.979502,-6.649332,-9.49148,-6.230312,-15.554934,-18.252392,0.89773977,-1.4414406,206.22885190843056,0.083465576171875,810103241,810103241
7.wav,-318.99548,64.924255,26.72971,113.42088,-18.655449,28.643053,3.2646325,-11.651026,14.883476,-32.849827,5.01241,-11.89772,-19.267473,12.863312,-17.483702,-10.057028,7.327754,-5.155474,-5.8707447,-3.1072938,196.1749464585941,0.20379638671875,810103241,810103241
8.wav,-185.29012,166.87889,-63.732548,69.06643,-19.025753,-11.650485,-18.043686,-20.161402,16.668688,-17.036064,3.937127,10.890972,-0.29546708,-10.484245,-8.676974,-2.0930855,-24.322527,-10.366908,0.017156959,-4.5553975,145.90817957987096,0.08551025390625,810103241,810103241
9.wav,-211.28171,170.60608,-52.791027,55.48836,-27.859997,17.318363,-5.327362,-35.251892,26.248608,-16.812355,-10.956361,5.9628906,-4.852451,0.9006001,-7.1269765,-7.8412614,-13.324091,-9.038771,1.9720057,-3.750861,145.07602555521146,0.101348876953125,810103241,810103241
