filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,code_9_digits,file_number
19.wav,-248.25418,197.7563,-33.72019,9.315254,-13.517175,-2.8446074,0.722967,-39.105396,-10.002568,-8.302189,-13.404264,3.6454844,-1.3779265,0.08134633,-3.0116704,-3.134747,-6.485913,-12.276096,-0.37846196,-5.6616755,212.0516128268156,0.047393798828125,810103183,810103183
2.wav,-247.73688,162.45407,-21.755642,55.22471,-20.958593,-19.985336,4.921321,-7.105328,8.401858,-6.4693766,0.8071394,-4.7714653,-4.4166236,6.188423,-7.216482,5.4699135,-1.0595504,-10.546089,1.3431487,-4.4446173,181.85214553698827,0.053863525390625,810103183,810103183
20.wav,-231.58716,174.6553,-37.981537,11.671005,-15.723019,-28.152086,-12.427968,-20.913198,-5.8932242,-2.1362505,-0.45271683,-5.9705095,-2.3045433,1.8475397,-14.933632,-5.7515535,-2.4382243,-9.823774,-0.38619763,-3.9980674,218.8480267282947,0.046905517578125,810103183,810103183
3.wav,-249.0591,198.67549,-34.080887,9.472,-13.558203,-2.853386,0.9562363,-39.36123,-10.398127,-8.690151,-13.820629,3.5525212,-1.6754498,-0.174238,-2.8215337,-3.26545,-6.606934,-12.002892,-0.3086483,-5.626274,212.05699474820236,0.04730224609375,810103183,810103183
4.wav,-247.14734,169.23117,-49.749184,71.18001,-31.181595,-11.676216,-6.300311,-11.753712,12.880249,-13.850208,3.4472485,-7.7598615,4.663747,0.8550776,-14.916316,5.703092,-7.7632313,-2.8479693,-4.1416306,-5.8515434,0.0,0.120086669921875,810103183,810103183
5.wav,-170.95024,136.79018,-45.15232,92.58341,-14.004041,-25.34336,-4.8182163,-15.689228,5.744645,-16.608496,3.566441,-2.0043492,-9.026906,1.1757828,-10.764982,2.223404,-4.088174,-5.227521,2.014803,-6.361273,188.83122759415065,0.117584228515625,810103183,810103183
6.wav,-258.57574,175.49904,-65.00395,34.087124,-25.483898,5.359192,5.8414507,-28.550491,10.4266,-18.370125,-11.596273,1.4798346,-8.089758,1.2450337,-9.621753,-0.7199414,-0.1298672,-7.9852896,1.392247,-2.8824778,219.57553999579784,0.097930908203125,810103183,810103183
7.wav,-282.20172,164.27815,-22.09002,50.87189,-9.941241,-1.516077,7.291526,-6.558898,9.623472,-11.06115,2.2420378,-0.91916037,-3.3134036,2.8560262,-8.116982,5.581902,-7.1525855,-6.9621167,4.086531,-9.98476,0.0,0.05633544921875,810103183,810103183
8.wav,-239.30167,181.6436,-48.934116,14.164597,-35.160896,-3.3846886,16.073845,-33.3581,-11.486814,-5.052658,-5.872736,2.839067,-0.44581187,-2.2465606,-5.558134,-7.8791103,-6.8559265,-3.4597526,-3.9149423,-7.691906,269.60279394119976,0.077850341796875,810103183,810103183
9.wav,-247.2271,162.9497,-33.436962,27.82935,-33.16219,-38.03512,11.930895,-15.204837,-8.189004,-4.761464,-6.799471,2.4793391,-3.0522,3.5064604,-5.6016684,-9.551469,-0.9078794,-12.262373,-6.4839134,-2.0097609,203.7061119800284,0.048828125,810103183,810103183
1.wav,-219.6005,150.07448,13.591711,85.275406,-16.234556,-17.872269,9.3439,-2.0026603,6.623285,-15.314289,0.05807185,-0.8916642,-11.017952,-1.124056,-2.0669115,0.4158038,-8.849978,0.82920736,5.5974417,-9.161987,199.7224324553312,0.070404052734375,810103183,810103183
10.wav,-134.38089,161.42055,-54.473846,85.15876,-9.971588,-6.190115,7.9771914,2.9129148,20.080105,-8.287679,19.204536,10.097312,-3.0976949,6.3230677,-5.1730194,-2.5873628,-2.6108317,3.323932,2.3680003,-5.2495575,88.51824214166982,0.0968017578125,810103183,810103183
11.wav,-260.21527,189.15067,1.1378579,54.63714,11.890216,-19.797476,5.858236,-9.351849,-11.318743,4.3499575,5.199668,-7.304967,-6.015394,0.7757745,-2.6102371,-3.0512552,-3.0942662,-1.352657,-0.9342762,-4.0077133,191.70805170229195,0.035552978515625,810103183,810103183
12.wav,-188.9279,176.98642,-29.330011,81.14793,3.793618,-24.880787,6.954121,-5.4670277,2.9677625,-5.6618853,3.9064283,2.5493724,-4.224052,2.8737316,-7.440961,-2.9144275,-1.37905,-4.72203,-0.78770494,-4.758588,88.3291586109701,0.040771484375,810103183,810103183
13.wav,-242.75299,191.28972,16.777555,57.882492,-8.626354,-19.44898,18.991512,-8.148697,-13.712009,-3.207661,8.496597,2.453288,-8.716301,3.8995073,-3.8126965,-8.643019,3.7156076,-4.6436357,-6.008613,-1.2043446,185.4734865999916,0.025634765625,810103183,810103183
14.wav,-231.18985,138.9318,14.465929,95.991585,-22.10839,-28.211948,19.808361,-0.7202467,-4.7440395,-10.582255,15.027191,5.586586,-8.36037,-0.9995033,-7.752655,5.46171,-8.085053,-8.039872,8.392174,-10.845287,185.875108652182,0.1021728515625,810103183,810103183
15.wav,-195.92406,146.80426,-28.475243,71.6265,-6.070765,-14.50495,14.358761,-1.2179582,5.8508744,3.3746817,12.45416,-0.1315713,-0.5498762,7.8735065,-4.951927,1.7783464,3.1845994,-3.5766993,2.3803868,1.0303447,132.5962073021983,0.047821044921875,810103183,810103183
16.wav,-213.517,187.06116,12.715907,53.239685,3.7483974,-24.060236,5.232153,-3.710727,3.9410706,10.151342,-3.2009864,-8.407438,3.6691248,3.4042692,-17.758907,-5.1675014,9.692884,-4.702,-1.2916552,3.0834842,175.43069782141623,0.0216064453125,810103183,810103183
17.wav,-300.4766,159.18118,15.268623,52.71666,13.05978,-12.819577,-0.023832023,-0.7530886,2.9454818,-3.4511294,-1.7269589,2.9289637,-1.0350621,-3.3789465,-0.9789063,1.729361,-1.943678,-5.5763636,-0.7413771,-0.33961618,98.21129897474354,0.024871826171875,810103183,810103183
18.wav,-265.85773,158.88226,23.974957,71.939316,26.533972,-21.171936,9.015167,17.718338,5.068803,-2.057627,4.165738,6.9579334,4.140506,1.6868248,-4.5327945,2.730484,0.25130004,-8.626079,2.667221,0.17401847,87.39914793617038,0.018463134765625,810103183,810103183
19.wav,-263.71082,145.94022,9.771097,83.83951,-23.220112,-5.021572,9.37392,-10.368605,17.446991,-7.7815213,6.150241,10.212053,0.58037037,5.0900283,-7.2565823,4.123708,0.2825132,-6.2717633,3.1141758,-3.397346,85.69530900965424,0.05914306640625,810103183,810103183
2.wav,-252.05139,187.33984,17.403477,31.722672,22.595858,-1.3919328,5.611142,-7.5058336,-4.988414,3.8458714,-5.9059296,-6.9463654,-3.172916,-2.930088,-6.4900036,-4.8784285,4.8229494,-0.14489919,-4.4423084,2.350566,186.7177882404681,0.0185546875,810103183,810103183
20.wav,-328.74332,151.81107,13.125425,61.58217,7.731708,-7.752166,6.1871505,-15.283711,-3.0653467,1.8654481,2.197434,3.3273385,-0.14612305,3.082745,2.7947736,1.2113457,-2.9261827,-2.478407,-4.096015,-6.7842493,0.0,0.054290771484375,810103183,810103183
3.wav,-244.42021,180.37463,39.692345,39.02995,18.089127,15.16971,18.602846,0.4193611,8.778307,8.71711,3.801033,4.811205,-4.4746523,-1.219083,0.58031654,-1.878106,2.983988,0.4349143,-1.3962381,-1.2744981,75.66257501310234,0.012481689453125,810103183,810103183
4.wav,-191.91957,168.9091,1.0396087,90.297775,-8.717321,-31.463116,14.630869,9.475998,5.0241385,-16.062576,3.229591,7.59522,-4.4511566,-3.8994818,-10.84211,4.5511675,-7.487529,-11.851742,11.252853,-6.595621,0.0,0.032806396484375,810103183,810103183
5.wav,-242.3641,181.0565,-15.683243,51.601505,10.7613325,-4.18464,0.69284236,4.6405177,15.813788,-8.52355,-0.76117206,-0.52823114,1.742357,-1.0906134,-13.174553,8.012683,-0.47678018,-5.6745872,7.1305084,-2.3259847,208.72897512650368,0.036407470703125,810103183,810103183
6.wav,-167.03755,166.74251,-32.81975,53.273464,7.460087,-5.8049517,15.94139,-0.8707269,1.5538404,-3.054626,7.5221763,0.79123163,-4.719279,6.3915596,-5.7978754,-2.9081228,2.5606894,-3.6012082,3.9297647,4.1101074,84.40415320742927,0.038604736328125,810103183,810103183
7.wav,-237.74088,186.2167,22.2793,44.629257,7.988727,-8.815668,8.223675,-10.929089,-8.070774,-2.8352206,1.3939193,4.8631387,-8.022494,-5.375308,-1.9357289,-4.4914274,-1.542176,0.22480261,3.8126614,-2.9732492,176.73521936823343,0.019744873046875,810103183,810103183
8.wav,-189.41953,134.0721,-31.665138,90.24912,-13.194266,2.3632202,13.754496,5.285099,22.803925,-10.978535,20.39566,16.345867,-4.8976803,6.5974674,3.3725157,-0.15666825,-6.3245,1.7700081,3.09518,-4.110364,86.47227007480812,0.07110595703125,810103183,810103183
9.wav,-266.97668,171.13222,43.12545,67.23156,19.50285,-25.76371,-5.3985014,4.5327144,-4.9532895,-7.5740905,6.6144214,6.3131437,1.7448492,1.4868196,-5.3829365,3.3567572,-1.828464,-11.344005,2.3988404,-3.125182,0.0,0.019073486328125,810103183,810103183
1.wav,-205.22028,166.14758,-50.342285,87.91632,-24.114222,-22.85387,-0.3275631,-20.251389,8.420864,-20.61797,2.3871155,3.2946546,-12.715881,7.1067567,-7.88457,-1.3733966,-0.5237479,-9.695056,5.9876227,-2.7326646,173.11083287241638,0.09564208984375,810103183,810103183
10.wav,-259.37076,139.86047,-36.19889,42.79415,-2.4256225,-27.371601,-11.4312315,-17.97319,-2.1732185,-11.52762,-6.424096,3.012648,-2.8160832,-3.4535286,-8.483247,-2.2887242,-5.133993,-6.2367845,4.5693755,-4.661855,198.70919713618028,0.07684326171875,810103183,810103183
11.wav,-329.18616,174.6379,30.95406,16.25034,-8.749542,0.8757305,-4.4169836,-25.510126,-4.8072863,-5.673268,-11.014181,-1.2091547,-4.0752153,-5.8673286,-5.1198964,-3.138934,-2.7047791,-1.6151687,1.5254414,-4.27277,241.0347803439105,0.035400390625,810103183,810103183
12.wav,-247.41135,169.3401,30.160374,75.749176,-27.759342,-22.87482,9.067867,-12.896357,-11.25558,-15.302658,-3.2928786,-10.436437,-5.927911,-1.3610431,-7.4133816,3.049522,-8.023372,-1.041162,1.4386715,-7.2744474,210.5928686184329,0.036773681640625,810103183,810103183
13.wav,-209.91536,172.34763,-32.938194,48.08868,-14.211626,-34.061893,-5.977466,-17.207228,-5.57308,-11.611607,2.740209,1.3246548,-11.192672,2.4611728,-8.417007,-4.935574,0.82931894,-9.343288,-1.5883938,-6.020719,190.18225203944397,0.062591552734375,810103183,810103183
14.wav,-209.3367,130.9111,-24.963152,102.48935,-15.151405,-12.145706,-2.955844,-16.317951,12.21697,-22.814274,1.4614055,4.303959,-10.061058,-0.4531449,-7.159228,1.9378083,-5.627408,-2.1088114,3.2276187,-6.018588,157.74572453547125,0.142425537109375,810103183,810103183
15.wav,-267.1102,156.48477,-41.854343,60.84424,-14.13133,-36.12951,-1.4211968,4.5674276,2.3859777,-10.596483,8.351769,0.50480294,0.21687043,-2.9702532,-9.626579,7.2313223,-8.686724,-4.675162,5.4669385,-8.773055,162.13733200322056,0.1016845703125,810103183,810103183
16.wav,-293.42108,173.3954,-15.8567915,49.541298,-1.0068948,-9.499142,-2.7614331,7.7650485,18.183647,-11.445173,1.4344004,-2.5626044,-2.1118643,2.093758,-14.404222,1.0136478,-0.3303213,-6.0645914,1.9150116,-3.9964254,0.0,0.068145751953125,810103183,810103183
17.wav,-231.66273,165.20015,-36.91524,31.989204,-8.504649,-34.3165,-17.434582,-8.630565,4.091614,-7.0445814,-5.696707,-4.9890995,2.700675,-3.590451,-16.157845,0.78461623,-5.312023,-11.673034,-0.8178956,-5.7874737,227.1460398088832,0.048492431640625,810103183,810103183
18.wav,-256.50192,151.0281,7.815158,87.52958,-23.356215,-24.264421,11.028864,-14.836367,-9.866919,-14.849479,1.8901057,-1.6978666,-0.7819928,7.218831,-4.8477373,3.0532925,-1.2022586,1.1515412,3.0924566,-6.9779906,202.2561930797802,0.06243896484375,810103183,810103183
19.wav,-228.09215,163.86275,-36.22251,60.43231,-4.372179,-29.235897,-13.776968,-18.908882,3.690281,-14.728042,-9.502181,-1.4976245,-1.579777,-2.814138,-17.411312,3.1656256,-1.1199006,-10.4595585,6.419952,-6.459298,189.01393412145543,0.0494384765625,810103183,810103183
2.wav,-260.22223,179.94986,-6.2739887,53.88639,-4.167266,-21.352894,-4.25737,-17.863392,-2.9886703,-14.462428,-10.4873495,-0.1077635,-9.95899,-5.3580227,-6.1725235,-5.598914,-1.7000858,-1.4264568,-0.10554272,-5.4057183,166.05919576614912,0.033477783203125,810103183,810103183
20.wav,-259.49152,166.69296,-1.669909,37.04134,-22.607075,-21.07741,5.237389,-20.960289,-7.27829,-5.72237,-9.802202,0.13999915,-1.8694544,-5.706045,-5.3167696,-1.8911638,-2.807775,-4.756188,-1.017499,-1.1992724,203.3951785569988,0.053314208984375,810103183,810103183
3.wav,-229.29904,166.00249,-30.484768,36.691376,-12.839975,-18.974487,3.316951,-20.316864,-4.90765,-4.644844,-1.648809,3.9991293,-1.0795482,-0.0543254,-6.0379076,-0.86716425,-1.6142164,-7.123516,2.2512794,-1.7346604,194.1304263811845,0.054168701171875,810103183,810103183
4.wav,-232.52931,160.97083,-34.561882,52.78212,-5.1233253,-24.418888,-8.945526,-11.277676,0.7910638,-13.450417,0.72885454,-0.29374802,-4.638627,-1.0946126,-9.023911,2.5278363,-6.7176223,-10.350443,0.88199216,-7.5550613,232.11822845206848,0.0540771484375,810103183,810103183
5.wav,-251.07994,158.78633,-25.421362,65.961914,-7.139128,-25.789562,-10.939325,-11.3394985,4.2492766,-17.73553,-0.34179658,2.099834,-2.8033652,1.6094201,-8.585467,2.890267,-3.241301,-2.295675,2.5002642,-9.728464,0.0,0.06304931640625,810103183,810103183
6.wav,-274.55008,156.00266,-45.392487,28.294996,-4.7188,-16.765738,-0.22050601,-18.478804,-0.71595585,-3.7537203,-1.6635678,3.6434138,-6.96733,0.09525576,-5.477167,-9.089518,-3.4237285,-4.6488814,1.1859099,-2.4005558,202.8152808172382,0.090972900390625,810103183,810103183
7.wav,-273.1828,196.04033,12.997104,43.896088,-8.399552,-15.827621,5.6647344,-17.187122,-2.9453094,-8.2883625,-13.387478,-0.95769435,-3.640289,3.0325043,-3.8800142,-0.70783764,11.304569,-4.348259,-1.1142342,2.6314545,175.2362230716484,0.031585693359375,810103183,810103183
8.wav,-275.614,159.85718,-35.868362,58.03414,-15.426744,-20.189808,2.0623336,-17.2692,2.086438,-13.824923,-6.8578014,3.9260888,-3.4768405,-2.1829982,-4.833416,-1.9274794,-5.881253,-2.6926455,0.2306813,-4.0863733,197.9201811292199,0.098724365234375,810103183,810103183
9.wav,-193.61002,186.52496,-48.35557,60.714172,-14.342501,-27.932213,-2.774723,-10.399331,6.590617,-14.598079,8.215777,2.741282,-13.030728,6.059597,-12.910981,-1.9170122,3.5593195,-11.513859,0.89661574,-7.331004,162.2213586265007,0.05621337890625,810103183,810103183
1.wav,-210.52933,164.72559,-2.7063527,78.05565,-46.250023,-22.388763,20.739227,-17.555578,-0.9618865,1.5963496,2.5817513,-6.35256,-2.7064764,0.33150867,-5.4645505,-1.0602307,-6.619463,4.66607,3.9603229,-8.137926,175.32009899072025,0.119171142578125,810103183,810103183
10.wav,-230.04901,143.35776,-10.00819,92.57824,-41.980007,-21.857582,6.068184,-22.70378,4.599947,-6.029621,3.4929118,-0.41315427,1.9384563,-0.89698386,-7.427259,8.25848,-8.770764,-6.7836742,4.56077,0.8503834,168.96327448662532,0.144805908203125,810103183,810103183
11.wav,-244.6557,179.87,-14.069313,54.127457,-21.093103,-15.500232,-6.448272,-26.209835,8.769293,10.856049,1.319955,-10.293169,3.7080288,6.3293056,-11.220464,-3.12671,-2.2643595,-6.244403,-7.5225344,4.2484293,0.0,0.0816650390625,810103183,810103183
12.wav,-246.98186,153.24524,3.6729712,89.88286,-24.942247,-24.36747,2.0656362,-12.10279,4.8064804,-1.5961751,10.436224,-4.7338986,-2.2628908,3.9920433,-10.918909,1.5924258,-2.3640108,-2.2650151,3.314005,-2.6302433,177.10018109383478,0.090484619140625,810103183,810103183
13.wav,-244.55826,180.56616,-35.215534,36.16923,-1.4162354,-25.405254,-15.769409,-11.434353,9.723588,-0.19593477,-7.9834123,1.7681088,6.2337666,-11.684502,-7.246024,1.7648991,-13.781349,-0.43727592,3.8504162,-8.326603,200.77955378809528,0.046234130859375,810103183,810103183
14.wav,-245.7463,157.41362,2.1010015,70.83063,-15.28783,-16.135704,6.89476,-13.386518,8.062992,6.1438994,0.6140585,-0.7624082,9.582438,5.274193,-8.939981,2.1773646,-3.160549,-7.505209,-0.51272714,-2.2114851,153.59955504428513,0.070892333984375,810103183,810103183
15.wav,-250.78697,147.36765,-35.58738,48.732147,-21.172304,-14.153882,1.2672565,-18.827374,14.846062,9.67988,8.184812,3.370962,2.0790443,8.686083,-7.270739,-3.8170104,-1.5519265,-4.7081113,0.23118502,-0.21869421,78.05412229556028,0.09234619140625,810103183,810103183
16.wav,-191.13629,161.62039,-40.671066,64.29254,-23.886562,-15.933142,3.6802027,-16.842405,20.729198,4.192673,2.7507663,8.948911,3.4513342,5.3763895,-8.249479,-4.9905434,0.39768207,-4.7401495,-0.22226733,2.3471737,0.0,0.089385986328125,810103183,810103183
17.wav,-188.12094,181.627,-30.651958,48.118103,-13.503624,-24.254177,-14.424298,-13.066896,13.464882,-4.593705,-3.946701,2.2636306,2.048439,-8.747007,-9.970783,1.9648306,-10.639301,-2.9731982,2.339106,-9.329765,191.393756756163,0.049835205078125,810103183,810103183
18.wav,-236.41028,166.42789,-16.23645,60.806625,-28.734776,-11.757345,-2.2753627,-25.365868,10.69542,6.9972987,4.460755,-11.032369,4.6044846,12.995217,-15.771135,-4.965109,-1.5984769,-5.564456,-4.4619803,-1.3274915,169.6773190525562,0.09051513671875,810103183,810103183
19.wav,-207.3991,153.34636,-59.25408,49.253746,-14.702181,-15.7245865,2.8512967,-21.583603,12.975671,8.113087,4.336998,4.6986322,1.8865993,5.9514933,-9.364735,-4.0643983,0.5568328,-2.3719292,2.791323,-3.4253263,213.36331686542417,0.1207275390625,810103183,810103183
2.wav,-205.32727,189.30632,-53.722015,30.342161,0.7989105,-26.985924,-20.018984,-14.145238,11.952689,1.3647726,-9.109984,1.0209136,7.8417873,-12.527512,-10.982166,1.7233673,-13.93951,-0.9525353,2.6302264,-9.5606365,198.0061798116376,0.0401611328125,810103183,810103183
20.wav,-214.83586,173.11572,-26.312712,44.81569,-10.904909,-23.394558,-14.113363,-11.971521,10.5123825,-4.560025,-4.1654534,2.1545238,1.7480054,-9.280461,-7.555785,2.2149496,-11.216174,-2.2286804,2.7742095,-8.777357,195.3562036628105,0.04815673828125,810103183,810103183
3.wav,-244.4284,179.37054,-13.964562,56.29715,-21.357683,-14.22046,-5.642071,-25.689716,9.688321,10.190441,1.8313222,-10.159159,3.7652326,6.8721437,-11.176515,-2.5071955,-2.1289186,-6.3982716,-7.5664406,4.3767347,0.0,0.085906982421875,810103183,810103183
4.wav,-254.51831,197.27618,-16.564562,37.828575,-20.444513,-11.958687,-8.192571,-16.088917,9.554344,2.4623573,4.8876176,-7.1734085,3.4628444,3.213128,-18.988548,-2.8904357,-2.0695963,-8.859655,-4.8005686,-2.0743,0.0,0.068267822265625,810103183,810103183
5.wav,-255.18488,156.61816,0.86799717,35.653534,-2.1709716,-7.3839045,6.301701,-24.128273,-12.628659,5.878695,-4.7509437,-7.960473,3.441122,-4.657522,-7.160821,6.154192,-6.658839,-9.97706,-1.5696839,-5.363181,194.37937392317207,0.060821533203125,810103183,810103183
6.wav,-249.43854,198.18095,-18.87104,37.449707,-22.235693,-12.962309,-6.974625,-17.806614,9.641135,2.5037632,3.4565866,-6.4599257,2.424331,2.5867882,-18.989777,-2.8862324,-2.0279596,-9.325663,-4.158458,-3.2253323,93.36272245166944,0.069427490234375,810103183,810103183
7.wav,-239.57123,179.28348,-38.31893,33.503365,-1.6669252,-24.494633,-16.567528,-11.510873,9.533373,-0.8507967,-8.109499,1.3500224,6.06468,-11.558001,-7.740223,1.8544989,-13.409978,-0.8319304,3.4076748,-8.709391,200.13107454803216,0.0458984375,810103183,810103183
8.wav,-148.2414,152.16476,-58.49032,59.046906,-20.600712,-7.7466545,5.8607044,-14.899143,16.086815,5.532352,11.209778,6.227959,3.2600355,4.564328,-6.6595635,-2.2495522,-1.8162723,2.011842,2.0895278,-2.0716956,209.21334927022423,0.1214599609375,810103183,810103183
9.wav,-250.06635,171.62692,-16.300209,70.47534,-25.588703,-9.837175,-14.09325,-27.712267,11.067038,6.0582705,9.25377,-18.271013,6.521204,15.343637,-20.084438,-2.2215326,-3.670927,-5.485795,-3.3563137,-2.4900646,161.5650748857308,0.10772705078125,810103183,810103183
1.wav,-205.54791,152.1187,-48.12993,80.49309,-17.209496,3.6685343,-12.061173,-13.919798,34.523315,-7.272428,-0.3363766,2.0276208,11.227874,1.075257,-13.852282,13.663261,-2.192569,-8.83876,0.058027893,-5.6924324,0.0,0.102142333984375,810103183,810103183
10.wav,-281.7381,165.86299,3.4042234,81.12956,-8.303927,-10.079758,-14.299971,-14.394659,12.464937,-19.179201,0.31046808,1.4008158,1.3479369,0.63131183,-11.163244,15.141918,-6.36226,-9.853779,7.0400095,-16.494537,211.4024030202358,0.030975341796875,810103183,810103183
11.wav,-322.37286,175.34236,-4.7615595,59.29254,8.997213,-17.994663,-3.2204287,-10.410834,0.3370843,-2.1733918,1.156034,-0.40703383,2.2678666,7.236494,-5.5852213,2.534553,3.6815274,-9.958139,-5.2163396,-1.1528225,122.74035362294482,0.02618408203125,810103183,810103183
12.wav,-233.2415,174.72177,-24.687529,42.456566,-8.621696,8.307023,-15.949973,-44.79838,16.076841,-14.339109,-23.011036,2.647746,-3.0143282,1.3828259,-6.1376066,2.3899705,0.53012764,-9.0989895,1.0546844,-10.96167,186.7062631511734,0.041717529296875,810103183,810103183
13.wav,-258.4925,181.437,15.711585,39.467487,-35.608418,-16.897217,10.631585,-17.293177,-1.578021,-8.588934,-1.3539532,2.5066438,-6.653324,12.479389,2.6244755,-7.469572,0.6913321,-8.69462,-7.0985813,1.2936596,157.90883746961293,0.038909912109375,810103183,810103183
14.wav,-281.70044,126.725044,-9.561657,76.756645,-19.350018,4.1961927,-3.6552935,-28.19799,10.650326,-22.945051,-8.129429,3.2100377,-2.2321239,-0.1168122,-9.177075,8.127924,-6.227824,-6.776326,4.1024055,-11.789147,218.99051647865497,0.13726806640625,810103183,810103183
15.wav,-268.2135,164.3121,23.751339,58.43049,5.8321867,-14.535069,-4.5193157,-7.789216,4.925702,-2.9586265,-4.3057127,-2.9402819,-2.7058547,1.5414362,-2.0455587,0.9977809,-2.8082013,-7.365013,-2.2806745,-1.8257916,84.28530424107136,0.020660400390625,810103183,810103183
16.wav,-223.45148,149.5002,-29.41336,60.840614,-5.6205816,-12.729624,-26.197466,-27.371666,21.223402,-21.346188,-7.5818152,9.716839,-6.86641,6.219612,-7.6404104,2.7555516,0.19696796,-10.831652,2.695745,-15.339956,178.66725679678476,0.057525634765625,810103183,810103183
17.wav,-246.3558,164.46962,-34.693462,47.39865,-14.271608,0.44640887,-4.0458226,-43.51967,9.564514,-4.5436125,-6.4113836,11.7888565,-4.0434756,4.4099865,-1.8940402,0.81677735,3.8035755,-8.770226,-1.2291567,-7.6925716,0.0,0.0875244140625,810103183,810103183
18.wav,-176.39932,219.38408,-67.40326,24.607815,10.7422695,-37.39646,-14.216866,-8.610196,5.2358174,0.78403926,-7.4610643,-2.1142461,5.532716,5.068323,-12.086919,0.016293049,9.147732,-11.050255,-8.402024,-0.8364443,169.63583863860518,0.055999755859375,810103183,810103183
19.wav,-236.63892,145.3666,-21.114344,55.583687,-1.9003663,-4.847724,-8.510635,4.512197,12.953572,-18.541475,13.965721,12.392778,-1.6048613,7.237689,4.138241,2.2588716,-5.748379,1.1869366,-0.78265977,-10.102102,234.1738792382999,0.082061767578125,810103183,810103183
2.wav,-235.13626,174.9453,-54.143433,64.516,-4.4979134,-23.829014,0.7992219,-8.634276,10.481486,-6.6422443,-0.7587366,-4.4443893,-4.0456514,9.383955,-8.490218,-1.8614722,-0.2583105,-7.0584073,-5.7420025,-6.645713,167.89430185177395,0.0670166015625,810103183,810103183
