filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,code_9_digits,file_number
19.wav,-224.1482,176.63959,-14.923886,47.75473,-4.355875,17.758959,-3.755755,-29.222649,20.328777,-8.356922,-3.901945,3.7353783,-4.6343527,13.547124,-5.3793755,-0.7891514,2.6868744,-9.280674,1.9158944,-8.233224,126.95061720942418,0.04632568359375,810199459,810199459
2.wav,-203.24182,169.85095,-34.792995,76.99188,8.276808,-0.2744677,-0.3408748,-16.120655,14.138506,-25.41549,-5.759077,6.994486,-16.452953,6.281185,-5.359289,-6.273823,3.745577,-6.2917986,-2.6272488,-5.6989,122.5804280698164,0.04547119140625,810199459,810199459
20.wav,-241.67381,191.5209,-24.34961,55.519222,0.4900297,-1.2995914,6.5821624,-16.292858,12.719315,0.17169297,2.7989798,-1.2340107,-7.4439645,10.323643,-12.609863,-9.067297,5.043196,-6.948738,-6.475939,-6.9949503,103.8276157613908,0.032073974609375,810199459,810199459
3.wav,-226.04498,186.14706,-14.496093,47.53719,2.8609436,12.689619,-5.229225,-28.687973,17.067535,-9.708227,-6.7419543,3.8262844,-5.6674304,12.736925,-4.0439367,-0.8887531,3.3979068,-9.285496,2.1807892,-8.472538,126.6743001166269,0.038909912109375,810199459,810199459
4.wav,-192.5794,192.79582,-26.684187,34.362297,-16.575203,1.345339,7.217207,-18.725092,17.002117,2.1839645,-1.2364669,-1.9499644,-3.343728,8.165777,-13.479237,-4.7366753,-0.6921032,-9.970791,-0.49871022,-8.579371,141.34472945492973,0.037841796875,810199459,810199459
5.wav,-209.98853,193.74512,-37.331497,56.23522,-4.3260503,16.01504,-6.5252533,-15.285019,26.626596,-10.863124,5.6843076,-0.13663185,-6.568461,8.3276825,-16.34592,-5.373239,0.17583859,-7.3727484,-4.0568705,-7.690349,135.1463212770412,0.03900146484375,810199459,810199459
6.wav,-207.00143,164.4108,-19.60563,51.793518,-0.51588166,9.928001,29.312702,-3.4873269,11.760066,-5.190206,-3.2434149,1.0818784,-12.010176,2.8896465,-9.334929,-9.895793,-1.8265603,-9.94261,-0.7928027,-3.273941,166.73901991058372,0.0272216796875,810199459,810199459
7.wav,-217.56644,162.41121,-15.927082,64.96332,-3.2314281,12.322775,1.0910316,-19.43842,17.870678,-20.127327,-3.5388346,5.3022265,-13.375584,5.04315,-8.027906,-3.9896796,0.18478894,-6.1590996,-1.8429766,-9.190875,126.83520181602064,0.039276123046875,810199459,810199459
8.wav,-219.67351,152.93643,-24.822567,71.83388,2.4992948,-2.6855826,3.0624938,-11.312443,10.427328,-16.7599,-5.60045,-2.246868,-5.4316435,5.2089643,-14.493746,-1.6237681,4.9902334,-7.970522,-6.0105033,-3.7219481,176.11390877118885,0.045196533203125,810199459,810199459
9.wav,-220.99371,172.4596,-26.769703,64.73211,-2.156707,17.172035,-3.5677106,-27.953346,18.28321,-16.918846,-5.04749,-0.73488116,-8.681448,8.465763,-10.760934,3.9987307,2.0804412,-11.281346,3.0078628,-6.1126766,146.53825803275046,0.035064697265625,810199459,810199459
1.wav,-154.03128,151.07681,-38.53183,100.228195,-11.522595,-1.5433974,24.165787,-14.073185,11.792423,-8.5495825,0.94979763,2.0863166,-8.0251,3.4460254,-4.530244,1.6990092,-2.4631774,-5.7724957,1.8385322,1.5135748,137.11479691407695,0.0765380859375,810199459,810199459
10.wav,-193.44913,154.2323,-43.413593,69.151505,8.987896,2.809986,12.684029,-8.195236,19.36722,-4.315624,-2.5007825,2.4980934,0.64501834,12.012541,-16.037668,-12.009661,0.52479064,-8.92721,-5.729679,-7.8445764,138.64963264863363,0.036163330078125,810199459,810199459
11.wav,-167.3923,171.5019,-44.014397,86.87991,8.946312,3.1866467,11.402245,-15.103178,20.826488,-8.9524765,-5.5799856,0.9464528,-2.5518303,15.3125725,-15.227228,-6.4893503,9.793521,-6.3160257,-3.6105137,-6.9016504,128.34520982704925,0.03369140625,810199459,810199459
12.wav,-206.13588,170.40518,-13.7406025,81.9621,7.65763,2.7458086,21.155132,-6.5859404,10.373199,-10.414,-1.7331637,2.9895582,-7.743085,8.018511,-8.109709,-5.3150945,-0.97152805,-11.630192,-3.9986305,-10.131994,131.40981914236207,0.02545166015625,810199459,810199459
13.wav,-253.2063,144.15933,-13.83723,72.74826,1.9674056,7.2655835,22.049915,-15.589735,7.7426987,0.33677673,1.9627098,-0.99116534,-8.223219,11.841888,-8.448924,-11.796785,1.7587116,-10.416442,-3.5481148,-0.8945652,139.58869431237275,0.063385009765625,810199459,810199459
14.wav,-235.41823,138.93112,-17.036442,70.25051,9.31985,-6.4949274,16.689005,-5.361474,18.241722,3.5142703,-7.2048206,-1.5392296,-12.50304,-0.6755624,-12.933105,-6.6678767,7.459032,-16.042683,-2.6163297,3.6574059,143.481219521059,0.031341552734375,810199459,810199459
15.wav,-174.71051,167.36935,-49.914948,86.5166,-4.8413815,10.177693,21.79042,-28.970217,6.900644,-7.1010256,-5.8760376,-4.1627035,-5.9347954,8.695219,-15.416183,-6.6599836,9.484326,-1.0872431,-3.4247942,-6.1614866,132.00286979625972,0.064727783203125,810199459,810199459
16.wav,-192.92761,147.52942,-49.050827,82.41139,-7.2329445,-2.7694547,15.880316,-18.761871,10.926087,-5.9188485,4.7164927,2.7104015,-7.2029786,10.519878,-12.824491,-5.5538836,7.8951797,-6.386799,-6.8861666,-5.7335634,141.33750083672908,0.09649658203125,810199459,810199459
17.wav,-201.7554,146.11052,-39.496216,89.801636,-5.764778,8.745439,14.363,-22.942337,17.218742,-6.567052,0.25509083,4.901828,-0.2675693,8.057314,-16.306202,-0.14823902,9.933621,-8.437122,-9.649855,-5.8345613,128.27758092116352,0.0704345703125,810199459,810199459
18.wav,-185.03403,139.39476,-42.72366,101.93111,-0.67826796,-0.890823,9.989983,-18.010578,14.583761,-16.830774,-9.183481,-0.14191596,-3.753041,9.013594,-13.787552,-5.28749,3.287563,-10.895853,-2.4008276,-3.0858703,138.07111463369085,0.083587646484375,810199459,810199459
19.wav,-187.42023,165.43544,-38.835632,59.87648,-3.9250607,7.9677176,23.658092,-22.153183,3.0695972,2.4899385,6.4380026,-2.3511934,-14.867009,3.6042776,-8.890816,-7.57073,1.8795264,-5.9411173,-7.2512283,-7.2682085,132.81447918932307,0.059814453125,810199459,810199459
2.wav,-233.7591,178.27342,-30.543066,59.918564,-2.9894512,3.8603559,20.20887,-13.071628,8.0187,-4.8487673,2.8652081,5.621857,-4.7792845,11.00152,-5.0744843,-5.624727,3.896082,-5.776498,-3.3343503,-3.446405,127.41973896624071,0.031280517578125,810199459,810199459
20.wav,-233.28809,167.78506,-20.495918,54.494015,3.1106577,11.445505,24.103828,-10.860192,4.4782205,-8.344536,5.180138,8.9870825,-13.9945965,-1.2142303,-12.491196,-11.961951,3.1999712,-8.726334,-12.2419,-6.865243,144.41874869328302,0.028717041015625,810199459,810199459
3.wav,-184.16406,133.85336,-41.816032,98.39273,-4.0019226,-3.8807743,20.201113,-11.845729,10.8306465,-8.109686,-3.102285,-1.6288533,-1.5767121,4.149972,-12.609619,-1.1097643,-5.010714,-7.37476,1.5095129,-9.945179,176.5766388304003,0.0751953125,810199459,810199459
4.wav,-181.01955,144.11948,-37.81018,96.73979,-10.1757345,-10.756655,28.276667,-13.96978,13.439855,-0.2451616,2.4577184,3.1948462,-11.42922,7.7617807,-10.419045,-4.903799,2.5619822,-9.338356,2.0992832,-9.846783,168.46109330935926,0.03668212890625,810199459,810199459
5.wav,-161.7056,181.6388,-45.827248,62.447975,-6.539139,-2.8895037,20.917465,-22.10434,15.0625925,15.278915,5.9090314,-5.4166527,-17.847466,9.22294,-6.905609,-12.780401,0.9208226,-9.96682,-4.707102,-5.955208,129.48089444099875,0.03936767578125,810199459,810199459
6.wav,-171.55627,167.79272,-21.908905,78.32178,1.9464104,-9.086761,2.9788501,-19.93486,16.077702,3.599647,-1.2935581,-2.1974325,-3.916432,14.572233,-14.188909,-14.317791,10.499587,-9.022994,-8.201387,3.7930863,127.18809142896306,0.031982421875,810199459,810199459
7.wav,-174.82455,178.48361,-33.09343,42.865417,-0.42300546,-0.4868666,19.543066,-14.820784,-1.188571,-1.5148661,8.027811,3.509861,-14.194952,7.0617294,-5.3530655,-12.236989,4.555502,-8.936432,-13.969313,-4.53796,129.74420633077116,0.037811279296875,810199459,810199459
8.wav,-187.42612,139.69072,-37.55258,117.880035,0.71498823,-4.837788,20.814278,-18.98347,7.7245626,-12.369548,-3.5171416,-4.1525226,-14.959349,6.7383075,-5.715657,1.8790351,5.222196,-12.188463,-6.7138777,-2.6422486,127.78697010408534,0.075347900390625,810199459,810199459
9.wav,-192.95895,176.89581,-30.954815,51.631706,-7.0799313,-3.2325456,29.303633,-11.741829,2.5801861,-0.7012505,-3.8240063,3.007493,-6.278138,3.1478217,-11.313044,-13.970947,0.75989413,-3.4297233,-1.4931304,-8.479424,139.91880380738849,0.030548095703125,810199459,810199459
1.wav,-228.79292,136.76593,-11.2249775,73.172485,17.718481,1.6239964,15.088877,3.3948479,24.679897,-4.6015615,-16.572716,-2.1059866,3.6554713,4.3053827,-22.196945,-5.5043263,7.1801605,-20.193178,-11.646521,-7.526625,124.57087247358638,0.023956298828125,810199459,810199459
10.wav,-120.36107,175.55492,-53.929447,80.66744,-5.695503,10.561487,10.160154,-10.603156,20.828724,-11.728537,3.1927943,-4.2440934,1.3347563,13.959194,-16.19468,0.22707033,4.110052,-3.57205,-6.741636,-4.632004,68.49378576622412,0.05987548828125,810199459,810199459
11.wav,-194.11325,175.70993,-10.878068,59.08315,1.2787898,-1.7412966,7.0415688,-11.759045,4.7232366,-3.5587323,1.3508563,-12.951397,-1.5691514,15.492332,-20.591293,-7.402974,2.7473912,-10.330374,-5.0136333,-8.708385,129.33313972290486,0.0352783203125,810199459,810199459
12.wav,-190.64777,168.96289,-23.402971,62.48673,4.791651,-12.442909,28.872807,-1.6825387,-2.2862139,-3.1313643,-1.4094443,-0.08498657,-16.82764,1.8297333,3.258081,-13.825948,-7.09263,-6.634562,-4.515669,-3.5384655,129.13389578016097,0.0283203125,810199459,810199459
13.wav,-213.1186,145.76105,-12.540973,72.114716,11.950048,-12.168092,9.414069,8.151497,16.594103,-5.014236,-2.5266464,-3.0908422,-0.7337916,6.3213897,-15.490193,-3.0605974,1.3465458,-17.721098,-10.479843,-4.861163,127.50469110424584,0.0225830078125,810199459,810199459
14.wav,-222.66516,159.02475,-9.6197,63.215153,9.651175,1.7103336,10.660122,-6.825254,8.47594,-13.290925,-5.3765383,1.0447117,-0.9478537,11.907399,-13.569914,-1.5455885,13.799034,-10.040696,-4.8502197,0.5483615,136.01510791461388,0.03045654296875,810199459,810199459
15.wav,-197.28568,152.47624,-34.109177,68.98136,6.117729,1.2771513,10.89773,-14.779205,10.291617,-5.7048893,-7.801633,-10.827539,-6.245343,11.231395,-12.663824,-3.8876896,8.467041,-5.4233146,-3.5421562,-3.8816,168.1656487197222,0.050323486328125,810199459,810199459
16.wav,-240.31291,192.19403,-20.13359,38.995716,-8.060357,-1.0550618,29.778934,-7.857214,-2.7667081,-2.2979875,3.0552964,1.749458,-12.971008,8.311818,3.02844,-11.566939,-0.46693024,-4.189192,-8.398891,-5.990938,129.8579136507053,0.039642333984375,810199459,810199459
17.wav,-167.37163,164.9542,-34.15363,63.53396,-0.2855283,5.494297,20.40147,-9.719528,14.211675,-8.6022625,-2.3600152,4.6501126,-5.9564877,10.489647,-7.660537,-2.8127172,7.428981,-8.661982,-2.710949,-3.5405164,98.38642144442338,0.041259765625,810199459,810199459
18.wav,-152.29878,162.48012,-40.98252,64.629036,1.704244,4.2185225,25.465693,-0.92481714,17.54433,-4.033757,-3.17084,-0.79156154,-2.6869628,7.914543,-16.473694,-6.904618,4.1793103,-10.501894,-3.8596997,-0.41736102,68.50952983002742,0.04510498046875,810199459,810199459
19.wav,-208.10611,162.80482,-50.207443,76.86368,8.290495,-11.591537,9.46435,-11.792485,10.212519,-15.775128,-13.718643,-4.755657,-12.081991,5.446288,-11.031233,-4.0857716,6.654338,-7.3581324,0.88246745,-6.882304,166.10377284254838,0.043212890625,810199459,810199459
2.wav,-186.23915,178.2975,-20.466856,36.253628,-36.36891,6.6741686,27.133425,-15.283796,9.102006,1.7472855,5.062867,-2.5234642,-9.183823,9.46843,-2.6667595,-13.351749,-10.558934,-3.3151863,-11.260987,-11.979812,124.28130340964776,0.04803466796875,810199459,810199459
20.wav,-186.5535,178.14444,-26.399403,60.922775,2.804356,-3.352355,18.394989,-16.186205,-0.28458112,0.15706521,1.4682467,-4.99219,-5.8907256,15.178193,-8.401697,-8.609871,8.955807,-4.8545914,-6.2708025,-3.7736478,123.00325905307427,0.036651611328125,810199459,810199459
3.wav,-189.42513,181.86395,-29.7827,56.056534,-4.9705267,14.316639,27.646366,-8.5073395,12.789715,-4.244568,1.4361467,-0.30338502,-11.646291,3.2415373,-9.647499,-7.56989,-4.4438725,-7.8246384,-1.1707232,-6.564576,140.85331556174933,0.025634765625,810199459,810199459
4.wav,-245.11267,140.21661,-0.9911461,74.997284,0.599998,9.4153805,15.203276,-6.212242,4.691663,-18.905024,-12.044586,-16.112486,-8.854822,1.7967001,-16.27272,-1.6698352,2.357902,-0.37407154,1.466537,-7.0359645,156.08336897483375,0.03369140625,810199459,810199459
5.wav,-212.23761,173.17592,-16.684097,50.504166,6.386069,12.146212,24.71597,-10.225742,0.24926567,-13.179039,-0.7511264,3.702312,-22.717464,-7.633643,-4.455232,-5.198434,-1.5237169,-10.3420315,-4.5055103,-1.7245961,138.77064818833813,0.024932861328125,810199459,810199459
6.wav,-222.7266,165.36148,-16.165993,47.700348,-8.126905,4.538349,20.138607,-6.701717,16.56501,-6.7296066,-0.26340896,6.717109,-12.385019,3.4690442,-16.867773,-15.910502,-0.9574858,-17.517258,-5.786424,-8.011828,157.13527079414732,0.0291748046875,810199459,810199459
7.wav,-238.24661,153.83054,-4.261918,72.64232,18.119936,-2.1154194,13.017324,-3.5889926,8.924866,-6.4316,-9.313858,-6.5108747,-1.2908866,14.48294,-8.043627,-3.2197652,10.559502,-9.821251,-11.499638,-9.58761,128.52952655121263,0.019927978515625,810199459,810199459
8.wav,-237.73035,158.56786,-12.090326,58.769646,4.9947324,3.757531,32.178673,0.66066647,4.562003,-1.076635,-2.0821242,-6.4804997,-11.064981,4.082788,-11.926939,-11.228729,1.2349442,-9.204262,-5.9956455,-4.4727306,136.6932194440282,0.035003662109375,810199459,810199459
9.wav,-215.99118,166.29587,-32.75679,75.04552,10.306711,-4.4112024,10.344107,-0.9095132,10.0196705,-12.258899,-2.8526585,-17.34563,-12.598085,12.593097,-16.310623,-4.2443686,1.9015007,-8.908922,3.034051,-6.7230735,140.0805520252769,0.03265380859375,810199459,810199459
1.wav,-220.54257,172.2416,-4.577934,53.344696,-13.732231,13.403864,14.892197,-28.742811,8.070565,-6.3063803,-9.439779,-7.3722243,-6.4736013,13.517455,-13.410501,-4.6636004,11.611315,-7.044459,-1.9573901,-2.550313,134.61475758688186,0.039031982421875,810199459,810199459
10.wav,-185.3392,174.14227,-39.461014,71.72424,-6.5491567,5.82152,2.7252998,-23.076134,20.902725,-12.20148,-6.1416926,-0.11688799,-4.587875,11.1348,-14.370246,-1.9724882,6.0250883,-7.413137,-1.3730036,-4.9981666,141.77706668142685,0.042724609375,810199459,810199459
11.wav,-220.25244,176.32031,-21.556017,75.41452,-2.7872748,5.848377,4.7869463,-26.215858,13.630135,-13.953646,-6.06583,1.369677,-12.855965,5.828493,-9.005394,-1.6622448,5.382758,-10.663417,-0.7704708,-2.3925338,133.84936241223235,0.034637451171875,810199459,810199459
12.wav,-188.52124,154.4104,-3.8950012,81.83923,-10.516706,23.542507,-0.67526364,-13.650943,17.16001,-25.31982,0.7243748,-1.1551565,-5.98274,4.9247746,-12.652245,2.7412143,0.8819349,-7.1663737,3.6897073,-4.9257035,126.28770825865875,0.05926513671875,810199459,810199459
13.wav,-229.65558,186.6173,-13.1104,42.92089,-10.86866,4.6579547,11.930529,-3.1250887,6.8904457,-15.882889,5.978509,6.691084,-6.14025,1.9288154,-10.686124,-3.3699138,-0.23824072,-10.983814,-10.071266,-7.14999,132.41968142138953,0.03717041015625,810199459,810199459
14.wav,-253.6546,154.10928,-15.635942,80.334564,-12.115079,18.24022,14.414996,-28.224968,15.652242,-12.268749,-6.798803,-2.993374,-11.556693,6.0127487,-9.876546,1.841216,2.9324548,-8.317232,-0.34416312,-7.5020223,126.56526255312424,0.0626220703125,810199459,810199459
15.wav,-161.26459,159.18063,-23.597397,62.24516,-2.3791203,9.271961,27.545147,-7.4164624,13.314199,-1.5530615,-0.28146273,2.3205209,-6.5821323,5.575263,-5.4683385,-1.383975,1.7380711,-5.969207,1.5129929,-1.2217425,183.4173465026444,0.026214599609375,810199459,810199459
16.wav,-201.46974,182.94904,-34.58819,52.973793,-8.639863,15.917742,5.2377024,-30.004599,18.81866,-4.2196517,-0.98297477,-4.259932,-15.026176,9.101568,-9.814341,-3.4484906,-2.0265563,-15.263731,1.0490386,-5.133851,137.9062142211922,0.034698486328125,810199459,810199459
17.wav,-215.75072,177.58777,-23.5742,44.199623,-6.001751,14.855091,10.302561,-11.379569,25.872065,-2.8094277,0.42870593,2.5922413,-7.577331,8.29394,-14.79561,-8.179317,1.6996149,-13.9482,-4.6489058,-8.005953,141.7410885140171,0.033538818359375,810199459,810199459
18.wav,-164.11583,173.09842,-32.07364,60.347183,-20.29767,24.308979,13.166967,-17.224163,27.788898,-3.6457372,-1.214704,-2.744907,-0.97529376,8.34473,-11.043774,-2.8790789,-4.677721,-8.941951,-3.6011374,-3.42644,138.0235873524944,0.06304931640625,810199459,810199459
19.wav,-211.12692,175.32556,-26.12165,66.04317,-21.963964,12.531984,3.7943249,-24.807335,20.46177,-11.160842,-3.0714836,-0.6044514,-0.2095899,6.41163,-13.8118515,1.3519433,-1.7822269,-4.7730417,-1.7007775,-7.317804,144.31227507008546,0.052398681640625,810199459,810199459
2.wav,-186.03366,182.94368,-26.408468,64.90084,0.6461991,-3.946711,-7.2288184,-14.249918,14.845135,-14.576302,2.2984107,-3.414783,-0.011479259,23.306772,-17.303055,-0.7924443,11.397542,-15.860512,-4.2214794,-2.0657766,127.87920052732076,0.040130615234375,810199459,810199459
20.wav,-180.72816,177.51161,-27.690899,46.44052,-8.021155,12.311712,7.616955,-10.644838,28.54095,-4.866237,-0.9972976,2.725132,-7.345455,7.2091784,-17.829035,-9.087266,2.3811517,-13.634943,-4.5269713,-7.3759627,144.73060375602347,0.03485107421875,810199459,810199459
3.wav,-111.42811,188.16971,-73.13133,59.280243,-19.105274,23.383183,11.244249,-13.922378,31.50587,-3.9064903,4.9671793,-0.27640504,-2.439713,8.175643,-2.1868174,-2.162356,-8.17025,2.4254248,1.1298811,1.6561067,0.0,0.072296142578125,810199459,810199459
4.wav,-212.73183,156.01707,-19.942581,76.85597,-9.184603,14.677242,-1.7638783,-22.89392,19.523487,-20.978672,-7.2031574,-3.58885,-5.8094497,7.634201,-15.410025,3.441621,3.020111,-8.119904,3.4393692,-5.935496,159.8692947856266,0.0537109375,810199459,810199459
5.wav,-255.73611,167.66904,-7.2650247,36.352303,-3.887609,18.919014,10.63517,-13.409254,17.655048,-8.1440735,1.6444423,5.91495,-12.535336,4.6379223,-10.932666,-7.666609,0.9003209,-14.087855,-4.5979004,-7.183337,141.80475103951682,0.029022216796875,810199459,810199459
6.wav,-199.28687,151.90334,-24.649563,94.51999,-14.506802,5.774519,12.674356,-26.27229,14.035397,-13.092603,-5.334525,-5.1996555,-11.363211,10.275852,-6.9653077,1.8755004,4.131693,-7.352092,0.35065287,0.40052286,122.65456627209484,0.093597412109375,810199459,810199459
7.wav,-232.2504,168.35205,-21.055653,60.831528,12.106145,1.5999799,0.06341624,-16.49853,7.011877,-13.511714,-4.365883,-3.7301662,-7.5437336,8.8877735,-16.112894,-4.7898283,4.96877,-11.711523,-0.036189675,-3.9960241,150.59285099922536,0.030548095703125,810199459,810199459
8.wav,-206.84656,147.55223,-19.092964,54.34206,-2.9326854,5.8175793,24.355223,-12.653135,9.569145,2.8141904,-2.2074444,0.3463713,-7.4403305,4.5071907,-6.3809495,-4.596547,1.7718369,-9.514252,-0.50944495,1.1075581,184.3894393749963,0.027679443359375,810199459,810199459
9.wav,-217.20844,157.39687,-32.38849,46.649788,-15.63479,19.368229,1.2094482,-14.11647,27.914198,-7.184067,2.7521682,3.1079748,-4.8114996,9.278873,-8.41151,-5.1597567,3.2902977,-7.250972,-2.7617502,-2.667321,135.6087569711361,0.080230712890625,810199459,810199459
